AEBP2	ENSG00000139154	CCDS44842, CCDS58215, CCDS44841	uc001ref.2
AEN	ENSG00000181026	CCDS10344	uc002bmt.3
AFAP1	ENSG00000196526	CCDS47010, CCDS3397	uc003gkg.2
AFAP1L1	ENSG00000157510	CCDS54932, CCDS34274	uc003lqh.4
AFAP1L2	ENSG00000169129	CCDS31287, CCDS31286	uc001lbn.5
AFDN	ENSG00000130396	CCDS47517, CCDS75553, CCDS78199	uc063sxr.1
AFF1	ENSG00000172493	CCDS54775, CCDS3616	uc003hqj.5
AFF2	ENSG00000155966	CCDS14684, CCDS78510, CCDS76040, CCDS55521	uc004fcp.3
AFF3	ENSG00000144218	CCDS33258, CCDS42723	uc002tah.2
AFF4	ENSG00000072364	CCDS4164	uc003kyd.4
AFG1L	ENSG00000135537	CCDS5067	uc003psj.4
AFG3L2	ENSG00000141385	CCDS11859	uc002kqz.3
AFM	ENSG00000079557	CCDS3557	uc003hhb.4
AFMID	ENSG00000183077	CCDS32750, CCDS45801	uc002jva.3
AFP	ENSG00000081051	CCDS3556	uc003hgz.3
AFTPH	ENSG00000119844	CCDS1878, CCDS46303	uc002sdb.5
AGA	ENSG00000038002	CCDS3829	uc003iuu.3
AGAP1	ENSG00000157985	CCDS2514, CCDS58756, CCDS33408	uc002vvt.4
AGAP2	ENSG00000135439	CCDS44932, CCDS8951	uc001spr.4
AGAP3	ENSG00000133612	CCDS64802, CCDS83243, CCDS78287, CCDS43681, CCDS55185	uc003wjg.3
AGAP4	ENSG00000188234	CCDS7215	uc057szm.1
AGAP5	ENSG00000172650	CCDS44439	uc009xri.4
AGAP6	ENSG00000204149	CCDS44397	uc001jix.5
AGAP9	ENSG00000204172	CCDS73125	uc031wfn.1
AGBL1	ENSG00000273540	CCDS58398	uc002blz.2
AGBL2	ENSG00000165923	CCDS7944	uc001ngg.4
AGBL3	ENSG00000146856	CCDS47718	uc011kpw.2
AGBL4	ENSG00000186094	CCDS44137	uc001cru.3
AGBL5	ENSG00000084693	CCDS1732, CCDS42665	uc002rie.4
AGER	ENSG00000204305	CCDS75429, CCDS4746, CCDS56417, CCDS4747, CCDS56418	uc003oal.3
AGFG1	ENSG00000173744	CCDS46533, CCDS46535, CCDS46534, CCDS2467	uc002vpc.3
AGFG2	ENSG00000106351	CCDS5697	uc003uvf.4
AGGF1	ENSG00000164252	CCDS4035	uc003ket.4
AGK	ENSG00000006530	CCDS5865	uc003vwi.3
AGL	ENSG00000162688	CCDS760, CCDS759	uc001dsi.2
AGMAT	ENSG00000116771	CCDS160	uc001awv.3
AGMO	ENSG00000187546	CCDS34604	uc003stb.1
AGO1	ENSG00000092847	CCDS398, CCDS81300	uc001bzl.5
AGO2	ENSG00000123908	CCDS55279, CCDS6380	uc003yvm.5
AGO3	ENSG00000126070	CCDS399, CCDS400	uc001bzp.4
AGO4	ENSG00000134698	CCDS397	uc001bzj.3
AGPAT1	ENSG00000204310	CCDS4744	uc003oah.4
AGPAT2	ENSG00000169692	CCDS7003, CCDS35181	uc004cii.2
AGPAT3	ENSG00000160216	CCDS13703	uc002zdv.4
AGPAT4	ENSG00000026652	CCDS5280	uc003qtr.2
AGPAT5	ENSG00000155189	CCDS34796	uc003wqo.4
AGPS	ENSG00000018510	CCDS2275	uc002ull.3
AGR2	ENSG00000106541	CCDS5364	uc003str.4
AGR3	ENSG00000173467	CCDS5365	uc003sts.4
AGRN	ENSG00000188157	CCDS30551	uc001ack.3
AGRP	ENSG00000159723	CCDS10839	uc002etg.1
AGT	ENSG00000135744	CCDS1585	uc001hty.6
AGTPBP1	ENSG00000135049	CCDS83382, CCDS6672, CCDS75854, CCDS69615	uc010mqc.4
AGTR1	ENSG00000144891	CCDS3137	uc003ewj.4
AGTR2	ENSG00000180772	CCDS14569	uc004eqh.5
AGTRAP	ENSG00000177674	CCDS136, CCDS44056, CCDS30586, CCDS30585, CCDS41248	uc001asv.4
AGXT	ENSG00000172482	CCDS2543	uc002waa.5
AGXT2	ENSG00000113492	CCDS78000, CCDS3908	uc003jjf.4
AHCTF1	ENSG00000153207	CCDS1629	uc001ibv.3
AHCY	ENSG00000101444	CCDS13233, CCDS54457	uc002xai.4
AHCYL1	ENSG00000168710	CCDS55620, CCDS818	uc001dyx.4
AHCYL2	ENSG00000158467	CCDS5812, CCDS47707, CCDS47706, CCDS47708	uc011kov.3
AHDC1	ENSG00000126705	CCDS30652	uc057dvu.1
AHI1	ENSG00000135541	CCDS47483, CCDS47484	uc003qgj.4
AHNAK	ENSG00000124942	CCDS44625, CCDS31584	uc001ntl.4
AHNAK2	ENSG00000185567	CCDS45177	uc010axc.2
AHR	ENSG00000106546	CCDS5366	uc011jxz.2
AHRR	ENSG00000063438	CCDS43297, CCDS56355	uc003jav.4
AHSA1	ENSG00000100591	CCDS9863	uc001xtw.4
AHSG	ENSG00000145192	CCDS3278, CCDS87176	uc003fqk.5
AHSP	ENSG00000169877	CCDS10716	uc002ecj.4
AICDA	ENSG00000111732	CCDS41747, CCDS81662	uc001qur.3
AIDA	ENSG00000186063	CCDS1533	uc001hnn.4
AIF1	ENSG00000204472	CCDS34398, CCDS4706	uc003nuy.4
AIF1L	ENSG00000126878	CCDS55348, CCDS55349, CCDS6939	uc004cad.2
AIFM1	ENSG00000156709	CCDS48167, CCDS14619, CCDS48166, CCDS14618	uc004evg.4
AIFM2	ENSG00000042286	CCDS7297	uc010qjg.3
AIFM3	ENSG00000183773	CCDS13786, CCDS33605, CCDS54503	uc002ztj.3
AIG1	ENSG00000146416	CCDS69216, CCDS5198, CCDS69215, CCDS87450	uc003qjh.5
AIM2	ENSG00000163568	CCDS1181	uc001ftj.2
AIMP1	ENSG00000164022	CCDS3674	uc011cfg.3
AIMP2	ENSG00000106305	CCDS5344, CCDS87475, CCDS87476	uc003spo.4
AIP	ENSG00000110711	CCDS8168	uc001olv.4
AIPL1	ENSG00000129221	CCDS11075, CCDS67132, CCDS67131, CCDS67133, CCDS32539, CCDS32540, CCDS67130	uc002gcp.5
AIRE	ENSG00000160224	CCDS13706	uc002zei.4
AJAP1	ENSG00000196581	CCDS54	uc001alo.5
AJM1	ENSG00000232434	CCDS48059	uc011meh.3
AJUBA	ENSG00000129474	CCDS9581, CCDS9582	uc001whz.4
AK1	ENSG00000106992	CCDS83419, CCDS6881	uc004bsm.4
AK2	ENSG00000004455	CCDS373, CCDS374, CCDS81294, CCDS81295, CCDS81296	uc001bwp.3
AK3	ENSG00000147853	CCDS56562, CCDS56561, CCDS6455	uc003ziq.4
AK4	ENSG00000162433	CCDS629, CCDS81340	uc001dby.3
AK5	ENSG00000154027	CCDS676, CCDS675	uc001dhn.4
AK6	ENSG00000085231	CCDS4001, CCDS43324	
AK7	ENSG00000140057	CCDS9945	uc001yfn.3
AK8	ENSG00000165695	CCDS6954	uc004cbu.2
AK9	ENSG00000155085	CCDS55048, CCDS5077	
AKAIN1	ENSG00000231824	CCDS82235, CCDS54179	uc010wzc.2
AKAP1	ENSG00000121057	CCDS11594	uc002iux.4
AKAP3	ENSG00000111254	CCDS8531	uc031qfv.2
AKAP4	ENSG00000147081	CCDS14329, CCDS14330	uc004dow.1
AKAP5	ENSG00000179841	CCDS9764	uc001xhd.4
AKAP6	ENSG00000151320	CCDS9644	uc001wrq.4
AKAP7	ENSG00000118507	CCDS5142, CCDS5144, CCDS5143	uc003qck.5
AKAP8	ENSG00000105127	CCDS12329	uc002nav.4
AKAP8L	ENSG00000011243	CCDS46005, CCDS77249	uc002naw.2
AKAP9	ENSG00000127914	CCDS5622	uc003ulg.4
AKAP10	ENSG00000108599	CCDS82091, CCDS11214	uc002gwo.5
AKAP11	ENSG00000023516	CCDS9383	uc001uys.2
AKAP12	ENSG00000131016	CCDS5230, CCDS5229	uc011eep.4
AKAP13	ENSG00000170776	CCDS32320, CCDS32319, CCDS73778	uc002blu.3
AKAP14	ENSG00000186471	CCDS14591, CCDS35376, CCDS35377	uc004ese.4
AKAP17A	ENSG00000197976	CCDS14116	uc004fpn.4
AKIP1	ENSG00000166452	CCDS7793, CCDS55743, CCDS55744	uc001mgx.4
AKIRIN1	ENSG00000174574	CCDS433, CCDS44113	uc001ccw.4
AKIRIN2	ENSG00000135334	CCDS5013	uc003pmk.4
AKNA	ENSG00000106948	CCDS6805	uc004bis.5
AKNAD1	ENSG00000162641	CCDS791	uc001dwa.5
AKR1A1	ENSG00000117448	CCDS523	uc001cod.4
AKR1B1	ENSG00000085662	CCDS5831	uc003vrp.2
AKR1B10	ENSG00000198074	CCDS5832	uc003vrr.4
AKR1B15	ENSG00000227471	CCDS47715	uc011kpr.3
AKR1C1	ENSG00000187134	CCDS7061	uc001ihq.4
AKR1C2	ENSG00000151632	CCDS7062, CCDS44350, CCDS81438	uc057rik.1
AKR1C3	ENSG00000196139	CCDS7063	uc001ihu.4
AKR1C4	ENSG00000198610	CCDS7064	uc057rjf.1
AKR1D1	ENSG00000122787	CCDS5846, CCDS55169, CCDS55170	uc064ijt.1
AKR1E2	ENSG00000165568	CCDS31134, CCDS59209, CCDS59210	uc001ihi.5
AKR7A2	ENSG00000053371	CCDS194	uc001bbw.4
AKR7A3	ENSG00000162482	CCDS193	uc001bbv.2
AKR7L	ENSG00000211454	CCDS192	uc057cwi.1
AKT1	ENSG00000142208	CCDS9994	uc001ypm.4
AKT1S1	ENSG00000204673	CCDS12784, CCDS59410	uc031rmg.1
AKT2	ENSG00000105221	CCDS12552, CCDS82350	uc002onf.3
AKT3	ENSG00000117020	CCDS31077, CCDS31076	uc057qvr.1
AKTIP	ENSG00000166971	CCDS76866, CCDS10749	uc002ehl.4
ALAD	ENSG00000148218	CCDS6794	uc011lxf.3
ALAS1	ENSG00000023330	CCDS2847	uc062kkd.1
ALAS2	ENSG00000158578	CCDS14366, CCDS35303, CCDS43960	uc004dua.4
ALB	ENSG00000163631	CCDS3555	uc003hgs.5
ALCAM	ENSG00000170017	CCDS33810, CCDS58841	uc003dvx.4
ALDH1A1	ENSG00000165092	CCDS6644	uc004ajd.4
ALDH1A2	ENSG00000128918	CCDS10164, CCDS45266, CCDS10163, CCDS55968	uc002aex.4
ALDH1A3	ENSG00000184254	CCDS10389, CCDS76794	uc002bwn.5
ALDH1B1	ENSG00000137124	CCDS6615	uc004aay.4
ALDH1L1	ENSG00000144908	CCDS3034, CCDS58850, CCDS58851	uc003eim.3
ALDH1L2	ENSG00000136010	CCDS31891	uc001tlc.4
ALDH2	ENSG00000111275	CCDS55885, CCDS9155	uc001tst.4
ALDH3A1	ENSG00000108602	CCDS11212, CCDS82090	uc002gwj.4
ALDH3A2	ENSG00000072210	CCDS32589, CCDS11210	uc002gwb.2
ALDH3B1	ENSG00000006534	CCDS76443, CCDS73335, CCDS73336	uc031xti.2
ALDH3B2	ENSG00000132746	CCDS31622	uc001oms.4
ALDH4A1	ENSG00000159423	CCDS81273, CCDS188, CCDS53272	uc001bbc.4
ALDH5A1	ENSG00000112294	CCDS4555, CCDS4556	uc003neg.4
ALDH6A1	ENSG00000119711	CCDS9826, CCDS61501	uc001xpo.5
ALDH7A1	ENSG00000164904	CCDS4137, CCDS56380	uc003ktx.5
ALDH8A1	ENSG00000118514	CCDS5172, CCDS55057, CCDS5171	uc003qew.3
ALDH9A1	ENSG00000143149	CCDS1250	uc001gdh.2
ALDH16A1	ENSG00000161618	CCDS12766, CCDS46141	uc002pnt.4
ALDH18A1	ENSG00000059573	CCDS7443, CCDS31257	uc001kkz.4
ALDOA	ENSG00000149925	CCDS58450, CCDS10668	uc002dvx.4
ALDOB	ENSG00000136872	CCDS6756	uc004bbk.3
ALDOC	ENSG00000109107	CCDS11236	uc002hbp.4
ALG1	ENSG00000033011	CCDS10528, CCDS81946	uc002cym.4
ALG1L	ENSG00000189366	CCDS74998, CCDS33840	uc003eig.3
ALG2	ENSG00000119523	CCDS6739	uc004azf.4
ALG3	ENSG00000214160	CCDS46968, CCDS46967	uc003fne.3
ALG5	ENSG00000120697	CCDS45033, CCDS9361	uc001uvy.4
ALG6	ENSG00000088035	CCDS30735	uc021oof.1
ALG8	ENSG00000159063	CCDS41692, CCDS8258	uc001oza.2
ALG9	ENSG00000086848	CCDS73379, CCDS41714, CCDS53709, CCDS73380	uc031yet.2
ALG10	ENSG00000139133	CCDS41769	uc001rlm.4
ALG10B	ENSG00000175548	CCDS31772, CCDS76548	uc001rln.5
ALG11	ENSG00000253710	CCDS31977	uc001vga.4
ALG12	ENSG00000182858	CCDS14081	uc003biy.4
ALG13	ENSG00000101901	CCDS55477, CCDS59173, CCDS76011, CCDS14559, CCDS76013, CCDS76012	uc011msy.3
ALG14	ENSG00000172339	CCDS752	uc001dra.3
ALK	ENSG00000171094	CCDS86828, CCDS33172	uc002rmy.4
ALKAL1	ENSG00000196711	CCDS6150	uc003xrd.4
ALKAL2	ENSG00000189292	CCDS46218	uc002qwi.5
ALKBH1	ENSG00000100601	CCDS32127	uc001xuc.2
ALKBH2	ENSG00000189046	CCDS31897, CCDS55883	uc001tny.3
ALKBH3	ENSG00000166199	CCDS7906	uc001mxs.3
ALKBH4	ENSG00000160993	CCDS5723	uc003uzl.4
ALKBH5	ENSG00000091542	CCDS42272	uc010cpw.4
ALKBH6	ENSG00000239382	CCDS74342, CCDS12485	uc002ocv.2
ALKBH7	ENSG00000125652	CCDS12163	uc002meo.3
ALKBH8	ENSG00000137760	CCDS8337	uc009yxp.4
ALLC	ENSG00000151360	CCDS46223	uc010ewt.4
ALMS1	ENSG00000116127	CCDS42697	uc032nrd.1
ALOX5	ENSG00000012779	CCDS58078, CCDS7212	uc001jce.5
ALOX5AP	ENSG00000132965	CCDS9337, CCDS73558	uc001utf.3
ALOX12	ENSG00000108839	CCDS11084	uc002gdx.4
ALOX12B	ENSG00000179477	CCDS11129	uc002gjy.1
ALOX15	ENSG00000161905	CCDS11049	uc010vse.3
ALOX15B	ENSG00000179593	CCDS32558, CCDS32559, CCDS11128	uc002gju.4
ALOXE3	ENSG00000179148	CCDS54084, CCDS11130	uc010cnr.4
ALPG	ENSG00000163286	CCDS2491	uc002vss.5
ALPI	ENSG00000163295	CCDS2492	uc002vst.4
ALPK1	ENSG00000073331	CCDS3697, CCDS58923	uc003iap.5
ALPK2	ENSG00000198796	CCDS11966	uc002lhj.5
ALPK3	ENSG00000136383	CCDS10333	uc002ble.3
ALPL	ENSG00000162551	CCDS217, CCDS53275, CCDS53274	uc001bet.4
ALPP	ENSG00000163283	CCDS2490	uc002vsq.4
ALS2	ENSG00000003393	CCDS46492, CCDS42800	uc002uyo.4
ALS2CL	ENSG00000178038	CCDS2743	uc003cqb.3
ALX1	ENSG00000180318	CCDS9028	uc001tae.5
ALX3	ENSG00000156150	CCDS819	uc001dzb.4
ALX4	ENSG00000052850	CCDS31468	uc001myb.4
ALYREF	ENSG00000183684	CCDS32768	uc002kbu.3
AMACR	ENSG00000242110	CCDS3903, CCDS3902, CCDS54836	uc003jig.4
AMBN	ENSG00000178522	CCDS3543	uc003hfl.4
AMBP	ENSG00000106927	CCDS6800	uc004bie.5
AMBRA1	ENSG00000110497	CCDS31475, CCDS58132, CCDS73281	uc001ncu.3
AMD1	ENSG00000123505	CCDS75505, CCDS75504, CCDS5086	uc011eay.3
AMDHD1	ENSG00000139344	CCDS9057	uc001tel.3
AMDHD2	ENSG00000162066	CCDS53984, CCDS81936, CCDS10471	uc002cqq.4
AMELX	ENSG00000125363	CCDS14145, CCDS14146, CCDS14144	uc004cut.3
AMELY	ENSG00000099721	CCDS14778	uc004fqz.3
AMER1	ENSG00000184675	CCDS14377	uc004dvo.3
AMER2	ENSG00000165566	CCDS53859, CCDS9312	uc001uqc.5
AMER3	ENSG00000178171	CCDS2164	uc010fmt.1
AMFR	ENSG00000159461	CCDS10758	uc002eiy.4
AMH	ENSG00000104899	CCDS12085	uc002lvh.3
AMHR2	ENSG00000135409	CCDS55829, CCDS53798, CCDS8858	uc001scx.2
AMIGO1	ENSG00000181754	CCDS30795	uc001dxx.5
AMIGO2	ENSG00000139211	CCDS8751	uc001rpk.4
AMIGO3	ENSG00000176020	CCDS33759	uc003cxj.4
AMMECR1	ENSG00000101935	CCDS14551, CCDS35368, CCDS55476	uc004eoo.4
AMMECR1L	ENSG00000144233	CCDS2152	uc002tpm.5
AMN	ENSG00000166126	CCDS9977	uc001ymg.5
AMN1	ENSG00000151743	CCDS44858, CCDS61089	uc001rkq.4
AMOT	ENSG00000126016	CCDS14563, CCDS48154	uc004eps.4
AMOTL1	ENSG00000166025	CCDS73368, CCDS44712	uc001pfb.4
AMOTL2	ENSG00000114019	CCDS63783, CCDS87138, CCDS33860, CCDS63784	uc003eqg.3
AMPD1	ENSG00000116748	CCDS53349	uc001efe.3
AMPD2	ENSG00000116337	CCDS58016, CCDS804	uc001dyc.3
AMPD3	ENSG00000133805	CCDS53601, CCDS44537, CCDS41617, CCDS7802	uc001mio.2
AMPH	ENSG00000078053	CCDS5456, CCDS47574	uc003tgu.4
AMT	ENSG00000145020	CCDS54583, CCDS2797, CCDS54585, CCDS54584	uc003cww.4
AMTN	ENSG00000187689	CCDS68716, CCDS3542	uc003hfk.3
AMY1A	ENSG00000237763	CCDS30782	uc001duv.4
AMY1B	ENSG00000174876	CCDS30783	uc001dux.2
AMY1C	ENSG00000187733	CCDS30784	uc057itq.1
AMY2A	ENSG00000243480	CCDS783	uc057itg.1
AMY2B	ENSG00000240038	CCDS782	uc001duq.5
AMZ1	ENSG00000174945	CCDS34589, CCDS64582	uc003smr.3
AMZ2	ENSG00000196704	CCDS11674, CCDS32714	uc002jgv.2
ANAPC1	ENSG00000153107	CCDS2093	uc002thi.4
ANAPC2	ENSG00000176248	CCDS7033	uc004clr.2
ANAPC4	ENSG00000053900	CCDS3434, CCDS68684	uc003gro.4
ANAPC5	ENSG00000089053	CCDS45000, CCDS9220, CCDS81749	uc001uag.4
ANAPC7	ENSG00000196510	CCDS9145, CCDS44971	uc001tqo.2
ANAPC10	ENSG00000164162	CCDS43273	uc031shp.1
ANAPC11	ENSG00000141552	CCDS32769, CCDS11789	uc032fte.2
ANAPC13	ENSG00000129055	CCDS3085	uc062obl.1
ANAPC15	ENSG00000110200	CCDS81593, CCDS8210, CCDS60880	uc001orw.4
ANAPC16	ENSG00000166295	CCDS7314, CCDS73147	uc001jsw.4
ANG	ENSG00000214274	CCDS9554	uc001vxw.4
ANGEL1	ENSG00000013523	CCDS9852	uc001xsv.4
ANGEL2	ENSG00000174606	CCDS1512, CCDS73027	uc001hjz.3
ANGPT1	ENSG00000154188	CCDS6306, CCDS83313, CCDS56551	uc003ymn.4
ANGPT2	ENSG00000091879	CCDS47761, CCDS5958, CCDS47762	uc003wqj.6
ANGPT4	ENSG00000101280	CCDS13009	uc002wei.4
ANGPTL1	ENSG00000116194	CCDS1327	uc001gma.4
ANGPTL2	ENSG00000136859	CCDS6868	uc004bqr.2
ANGPTL3	ENSG00000132855	CCDS622	uc001das.3
ANGPTL4	ENSG00000167772	CCDS42493, CCDS12200	uc002mjq.3
ANGPTL5	ENSG00000187151	CCDS8312	uc001pgl.3
ANGPTL6	ENSG00000130812	CCDS12224	uc002mmy.2
ANGPTL7	ENSG00000171819	CCDS128	uc001ase.5
ANGPTL8	ENSG00000130173	CCDS54220	uc021upf.2
ANHX	ENSG00000227059	CCDS53855	uc058vpf.1
ANK1	ENSG00000029534	CCDS47849, CCDS6122, CCDS6121, CCDS55227, CCDS6119, CCDS6120	uc003xom.4
ANK2	ENSG00000145362	CCDS3702, CCDS43261, CCDS87250, CCDS54796	uc062zcy.1
ANK3	ENSG00000151150	CCDS55712, CCDS7259, CCDS55711, CCDS7258	uc001jky.4
ANKAR	ENSG00000151687	CCDS33351	uc002uqw.3
ANKDD1A	ENSG00000166839	CCDS10197	uc032chd.2
ANKDD1B	ENSG00000189045	CCDS64180	uc031ski.2
ANKEF1	ENSG00000132623	CCDS13108	uc002wnp.4
ANKFN1	ENSG00000153930	CCDS32686	uc002iun.1
ANKFY1	ENSG00000185722	CCDS42236, CCDS58502, CCDS82038	uc059zsj.1
ANKH	ENSG00000154122	CCDS3885	uc003jfm.5
ANKHD1	ENSG00000131503	CCDS43371, CCDS43372, CCDS75319, CCDS4225	uc003lfr.3
ANKHD1-EIF4EBP3	ENSG00000254996	CCDS4224	uc003lfs.3
ANKIB1	ENSG00000001629	CCDS47639	uc003ulw.2
ANKK1	ENSG00000170209	CCDS44734	uc001pny.3
ANKLE1	ENSG00000160117	CCDS12354	uc002nga.3
ANKLE2	ENSG00000176915	CCDS41869	uc001ukx.3
ANKMY1	ENSG00000144504	CCDS63184, CCDS63185, CCDS2535, CCDS2536, CCDS77551, CCDS86929, CCDS74681	uc002vyz.3
ANKMY2	ENSG00000106524	CCDS5361	uc003sti.3
ANKRA2	ENSG00000164331	CCDS4020	uc003kcu.3
ANKRD1	ENSG00000148677	CCDS7412	uc001khe.2
ANKRD2	ENSG00000165887	CCDS44468, CCDS7466, CCDS86133, CCDS86134	uc001knw.5
ANKRD6	ENSG00000135299	CCDS56442, CCDS47460, CCDS56443, CCDS56441	uc003pni.5
ANKRD7	ENSG00000106013	CCDS43638	uc064hlc.2
ANKRD9	ENSG00000156381	CCDS9973	uc001ylz.2
ANKRD10	ENSG00000088448	CCDS66580, CCDS9520	uc001vrn.5
ANKRD11	ENSG00000167522	CCDS32513	uc002fmx.3
ANKRD12	ENSG00000101745	CCDS42411, CCDS11843	uc002knv.4
ANKRD13A	ENSG00000076513	CCDS9140	uc001tpx.4
ANKRD13B	ENSG00000198720	CCDS11251	uc002hei.4
ANKRD13C	ENSG00000118454	CCDS648	uc001dex.5
ANKRD13D	ENSG00000172932	CCDS31616, CCDS86220	uc001okd.3
ANKRD16	ENSG00000134461	CCDS31137, CCDS31136	uc010qat.3
ANKRD17	ENSG00000132466	CCDS34004, CCDS68721, CCDS34003	uc003hgp.4
ANKRD18A	ENSG00000180071	CCDS55311	uc004abg.5
ANKRD20A1	ENSG00000260691	CCDS6620	uc004aeu.4
ANKRD22	ENSG00000152766	CCDS7390	uc001kfj.5
ANKRD23	ENSG00000163126	CCDS2027	uc002sxa.4
ANKRD24	ENSG00000089847	CCDS45925	uc010dtt.1
ANKRD26	ENSG00000107890	CCDS41499	uc009xku.2
ANKRD27	ENSG00000105186	CCDS32986	uc002ntn.2
ANKRD28	ENSG00000206560	CCDS46769, CCDS74908	uc003caj.3
ANKRD29	ENSG00000154065	CCDS11879, CCDS77164	uc002kun.4
ANKRD30A	ENSG00000148513	CCDS7193	uc057sua.1
ANKRD30BL	ENSG00000163046	CCDS86883	uc061nxe.1
ANKRD31	ENSG00000145700	CCDS47233	uc003kdo.2
ANKRD33	ENSG00000167612	CCDS44892, CCDS8815	uc001rzf.5
ANKRD33B	ENSG00000164236	CCDS47191	uc021xwp.2
ANKRD34A	ENSG00000272031	CCDS72874	uc021ouy.3
ANKRD34B	ENSG00000189127	CCDS34194	uc003kgw.4
ANKRD34C	ENSG00000235711	CCDS53965	uc059mho.1
ANKRD35	ENSG00000198483	CCDS72868, CCDS72867	uc001eob.2
ANKRD36B	ENSG00000196912	CCDS74543	uc010fid.2
ANKRD37	ENSG00000186352	CCDS3841	uc003ixm.4
ANKRD39	ENSG00000213337	CCDS2028	uc002sxd.5
ANKRD40	ENSG00000154945	CCDS11572	uc002iso.4
ANKRD40CL	ENSG00000167117	CCDS86616	uc060hmz.1
ANKRD42	ENSG00000137494	CCDS76458, CCDS8265, CCDS76459, CCDS73355, CCDS73356, CCDS76457	uc010rsv.2
ANKRD44	ENSG00000065413	CCDS33355, CCDS74619	uc021vuj.1
ANKRD45	ENSG00000183831	CCDS1309	uc001gja.2
ANKRD46	ENSG00000186106	CCDS59109, CCDS6287	uc003yjo.3
ANKRD49	ENSG00000168876	CCDS8300	uc001pew.4
ANKRD50	ENSG00000151458	CCDS34060, CCDS54802	uc010inw.4
ANKRD52	ENSG00000139645	CCDS44920	uc001skm.5
ANKRD53	ENSG00000144031	CCDS46321, CCDS1913	uc002shk.5
ANKRD54	ENSG00000100124	CCDS13959, CCDS87023	uc003auc.4
ANKRD55	ENSG00000164512	CCDS34161	uc003jqu.4
ANKRD60	ENSG00000124227	CCDS77596	uc061xzo.1
ANKRD61	ENSG00000157999	CCDS64590	uc031swn.2
ANKRD62	ENSG00000181626	CCDS67439	uc031rhk.2
ANKRD63	ENSG00000230778	CCDS53929	uc021sjf.1
ANKRD65	ENSG00000235098	CCDS57963, CCDS55558, CCDS57962	uc010nyo.3
ANKRD66	ENSG00000230062	CCDS59024	uc011dwf.3
ANKS1A	ENSG00000064999	CCDS4798	uc003ojx.5
ANKS1B	ENSG00000185046	CCDS55872, CCDS55869, CCDS55868, CCDS55867, CCDS55866, CCDS86326, CCDS55865, CCDS55864, CCDS55871, CCDS55870	uc001tge.3
ANKS3	ENSG00000168096	CCDS73820, CCDS76813, CCDS10520	uc002cxj.3
ANKS4B	ENSG00000175311	CCDS42130	uc010bwp.2
ANKS6	ENSG00000165138	CCDS43856	uc004ayu.4
ANKUB1	ENSG00000206199	CCDS82857	uc003exl.4
ANKZF1	ENSG00000163516	CCDS42821, CCDS63129	uc002vkg.3
ANLN	ENSG00000011426	CCDS5447, CCDS64628	uc003tff.4
ANO1	ENSG00000131620	CCDS44663	uc001opj.4
ANO2	ENSG00000047617	CCDS44807	uc058kbl.1
ANO3	ENSG00000134343	CCDS31447, CCDS81557	uc001mqt.5
ANO4	ENSG00000151572	CCDS31884, CCDS66445	uc001thw.3
ANO5	ENSG00000171714	CCDS31444	uc001mqi.3
ANO6	ENSG00000177119	CCDS55819, CCDS31782, CCDS44866, CCDS44865	uc001roo.4
ANO7	ENSG00000146205	CCDS33423, CCDS46563	uc002wax.2
ANO8	ENSG00000074855	CCDS32949	uc002ngf.2
ANO9	ENSG00000185101	CCDS31326	uc001lpi.3
ANO10	ENSG00000160746	CCDS56248, CCDS2710, CCDS56247, CCDS56250, CCDS56249	uc003cmv.4
ANOS1	ENSG00000011201	CCDS14130	
ANP32A	ENSG00000140350	CCDS45292	uc002arl.4
ANP32B	ENSG00000136938	CCDS6732	uc004aya.4
ANP32D	ENSG00000139223	CCDS31788	uc010slt.3
ANP32E	ENSG00000143401	CCDS44215, CCDS946, CCDS44214, CCDS60245	uc031uya.1
ANPEP	ENSG00000166825	CCDS10356	uc002bop.5
ANTKMT	ENSG00000103254	CCDS10423, CCDS59254	uc002cje.5
ANTXR1	ENSG00000169604	CCDS1892, CCDS46313, CCDS46314	uc002sfg.4
ANTXR2	ENSG00000163297	CCDS68733, CCDS47086, CCDS47085	uc003hly.5
ANTXRL	ENSG00000274209	CCDS60524	uc031wet.2
ANXA1	ENSG00000135046	CCDS6645	uc004ajf.2
ANXA2	ENSG00000182718	CCDS32256, CCDS10175	uc002agn.4
ANXA2R	ENSG00000177721	CCDS34153	uc063dhv.1
ANXA3	ENSG00000138772	CCDS3584	uc003hld.4
ANXA4	ENSG00000196975	CCDS82459, CCDS1894	uc002sfr.6
ANXA5	ENSG00000164111	CCDS3720	uc003idv.5
ANXA6	ENSG00000197043	CCDS54941, CCDS47315	uc003ltl.3
ANXA7	ENSG00000138279	CCDS7326, CCDS7325	uc001jua.3
ANXA8	ENSG00000265190	CCDS73123, CCDS73122, CCDS73121	uc001jev.5
ANXA8L1	ENSG00000264230	CCDS73097, CCDS73099, CCDS73098	uc031wew.2
ANXA9	ENSG00000143412	CCDS975	uc001ewa.3
ANXA10	ENSG00000109511	CCDS34096	uc003irm.4
ANXA11	ENSG00000122359	CCDS7364, CCDS60576	uc001kbr.2
ANXA13	ENSG00000104537	CCDS47917, CCDS34939	uc003yqu.4
AOAH	ENSG00000136250	CCDS55102, CCDS75584, CCDS5448	uc032zjw.2
